CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Bokakhat,785602,M,22,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Bokakhat,785602,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Bokakhat,785602,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Bokakhat,785602,M,34,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Dergaon,785601,M,22,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Dergaon,785614,M,22,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Dergaon,785614,M,42,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Golaghat,785613,M,24,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Golaghat,Sarupathar,785705,M,41,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Hailakandi,Hailakandi,788155,M,25,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Kamrup Metro,Dispur,781008,F,56,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Kamrup Metro,Guwahati,781003,F,63,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Karbi Anglong,Diphu,782441,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Karbi Anglong,Donka,782448,M,32,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Karbi Anglong,Phuloni,782482,M,18,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Karimganj,Patharkandi,788727,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Kokrajhar,Kokrajhar,783369,M,21,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Kokrajhar,Kokrajhar,783370,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Lakhimpur,Kadam,787032,M,22,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Sibsagar,Sibsagar,785663,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Tinsukia,Doom Dooma,786154,M,42,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Tinsukia,Margherita,786181,M,42,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Dalgaon,784113,M,25,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Dalgaon,784508,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Dalgaon,784508,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Kalaigaon,784525,M,32,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Khoirabari,784522,M,20,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Assam,Udalguri,Majbat,784509,F,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Araria,Narpatganj,854318,M,5,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Aurangabad,Barun,824112,M,17,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Banka,Katoria,813106,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Begusarai,Shamho Akha Kurha,851129,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Bhagalpur,Gopalpur,853204,F,0,0,1,1,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Bhagalpur,Narayanpur,853203,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Bhojpur,Koilwar,802161,F,26,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Bhojpur,Udwant Nagar,802162,F,9,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Bhojpur,Udwant Nagar,802206,M,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Areraj,845411,M,35,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Harsiddhi,845411,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Kotwa,845432,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Narkatia,845302,F,2,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Narkatia,845302,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Narkatia,845302,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,East Champaran,Ramgarhwa,845440,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Gaya,Gaya,823001,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Gopalganj,Baikunthpur,841409,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Jamui,Barhat,811313,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Katihar,Alamnagar,855113,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Katihar,Amdabad,854103,M,24,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Lakhisarai,Surajgarha,811106,M,18,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Lakhisarai,Surajgarha,811311,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Muzaffarpur,Baruraj (motipur),843132,M,14,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Muzaffarpur,Dholi (moraul),843121,M,40,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Muzaffarpur,Gaighat,843118,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Muzaffarpur,Kanti,843109,M,7,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Bihar,Muzaffarpur,Minapur,843109,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Nalanda,Chandi,803108,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Nalanda,Islampur,801303,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Nalanda,Rahui,803118,M,20,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Nawada,Akbarpur,805126,M,9,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Nawada,Warisaliganj,805108,M,60,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Bakhtiarpur,803212,M,31,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Danapur,801507,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Patna Sadar,800009,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Patna Sadar,800009,F,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Patna Sadar,800009,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Patna,Patna Sadar,800009,M,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Samastipur,Warisnagar,848301,F,16,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Saran,Baniapur,841403,M,22,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Saran,Garkha,841311,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Saran,Marhaura,841419,M,31,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Sitamarhi,Bathnaha,843317,M,6,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Bihar,Sitamarhi,Parihar,843324,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Siwan,Andar,841287,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Siwan,Hasanpura,841231,M,10,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Siwan,Pachrukhi,841506,M,13,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Siwan,Siwan,841245,M,24,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Siwan,Ziradei,841245,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Supaul,Raghopur,852215,M,11,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Bihar,Vaishali,Raja Pakar,844125,M,12,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Delhi,South Delhi,Hauz Khas,110017,M,38,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Ambala,Ambala,134003,M,14,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Bhiwani,Dadri,127308,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Faridabad,Ballabgarh,121101,F,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Fatehabad,Fatehabad,125111,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Gurgaon,Sohna,122103,M,40,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Kaithal,Guhla,136034,F,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Mahendragarh,Narnaul,123021,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Rewari,Rewari,123401,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Rewari,Rewari,123401,F,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Rohtak,Rohtak,124001,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Dabwali,125103,M,7,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Dabwali,125104,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Sirsa,125055,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Sirsa,125110,F,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Sirsa,125110,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Haryana,Sirsa,Sirsa,125110,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Himachal Pradesh,Chamba,Dalhousie,176301,F,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Himachal Pradesh,Kangra,Baijnath,176115,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Himachal Pradesh,Una,Amb,177203,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Deoghar,Deoghar,814114,M,1,0,1,0,0
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Dhanbad,Baghmara-cum-katras,828113,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Dumka,Jarmundi,814120,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,East Singhbhum,Patamda,832105,M,33,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Palamu,Hariharganj,822131,M,3,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Ranchi,Ranchi,834001,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Ranchi,Ratu,834005,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Jharkhand,Sahebganj,Rajmahal,816129,M,25,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Bilagi,587117,F,0,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Bilagi,587117,M,2,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Bilagi,587117,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Bilagi,587301,M,17,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Jamakhandi,587301,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bagalkot,Jamakhandi,587301,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Hadagali,583125,M,1,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Hadagali,583216,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Hagaribommanahalli,583212,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Hagaribommanahalli,583224,M,1,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583126,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583130,F,22,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583134,M,28,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583135,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583218,M,16,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583218,M,18,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Kudligi,583218,M,42,1,0,0,0
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583114,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583120,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583121,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583121,F,16,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583122,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583122,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583122,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Ballari,Siruguppa,583122,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562110,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562110,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562110,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562129,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562129,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,F,0,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,F,28,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,F,29,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,M,1,2,0,0,2
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Devanahalli,562135,M,41,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561203,F,0,3,0,0,3
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561203,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561204,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561204,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561205,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Dod Ballapur,561205,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,560067,F,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,560067,F,28,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,F,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,M,1,2,0,0,2
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562114,M,38,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562122,F,0,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Hosakote,562122,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Nelamangala,562111,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Nelamangala,562123,F,43,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bangalore Rural,Nelamangala,562132,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590003,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590005,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590005,M,17,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590006,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590006,F,59,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590006,M,34,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590008,F,64,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590008,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,590008,M,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,591107,F,16,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Hukkeri,591124,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Khanapur,591112,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Khanapur,591302,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Parasgad,591126,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Parasgad,591126,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Sampgaon,591104,F,20,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Sampgaon,591104,F,21,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Belagavi,Sampgaon,591118,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560003,F,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560021,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560021,F,10,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560021,F,49,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560021,M,22,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560022,M,2,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560033,F,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560036,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560037,M,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560058,M,16,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560058,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560058,M,60,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560072,M,30,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560077,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560077,F,11,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560077,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560084,F,20,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560089,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560091,F,37,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,560091,M,35,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore North,562157,M,8,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560011,F,1,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560034,F,24,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560047,F,38,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560049,F,25,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560061,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560066,F,7,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560066,F,11,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560066,F,12,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560066,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560066,M,9,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560085,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bengaluru,Bangalore South,560100,F,12,1,0,1,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Aurad,585417,F,70,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bhalki,585413,F,43,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bhalki,585413,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bhalki,585415,F,4,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585226,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585226,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585226,M,51,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585401,F,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585402,M,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Bidar,585403,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Homnabad,585227,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Homnabad,585227,F,57,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Homnabad,585227,M,0,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Homnabad,585227,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Bidar,Homnabad,585414,M,35,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Gundlupet,571111,M,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571439,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571439,F,2,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571439,M,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571440,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571440,F,55,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571443,F,2,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571443,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chamrajanagar,Kollegal,571444,M,27,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,F,1,0,1,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,F,4,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,F,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,F,23,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,F,35,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,M,1,2,0,0,2
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,M,3,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562101,M,6,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562103,F,1,1,0,0,1
CSC e-Governance Services India Limited,CSC SPV,Karnataka,Chikkaballapur,Chikballapur,562103,F,2,1,0,0,1
