Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Bihar,Madhubani,Bisfi,847122,M,12,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Bihar,Supaul,Marauna,847408,M,31,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Bihar,Supaul,Nirmali,847452,F,15,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Delhi,East Delhi,Gandhi Nagar,110051,F,5,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Delhi,North East Delhi,Seelam Pur,110094,M,7,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Gujarat,Banaskantha,Amirgadh,385135,M,5,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Gujarat,Dahod,Dohad,389154,F,10,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Maharashtra,Sangli,Jat,416413,F,6,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Punjab,Jalandhar,Jalandhar - I,144009,F,6,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Amroha,Amroha,244221,M,40,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Azamgarh,Sagri,276139,F,5,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Baghpat,Baraut,250611,F,7,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Baghpat,Baraut,250622,F,12,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ballia,Bansdih,277202,F,8,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ballia,Bansdih,277202,F,16,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ballia,Bansdih,277210,F,7,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ballia,Bansdih,277210,F,12,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ballia,Bansdih,277210,M,9,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Bulandshahr,Shikarpur,203131,M,11,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Ghaziabad,Modinagar,201204,M,10,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Hardoi,Sandila,241126,F,15,1,0,0,0
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,Uttar Pradesh,Meerut,Meerut,250004,M,10,1,0,0,1
CSC e-Governance Services India Limited,Zephyr System Pvt.Ltd.,West Bengal,Uttar Dinajpur,Karandighi,733215,F,52,1,0,0,0
Canara Bank,FINANCIAL INFORMATION NETWORK,Uttar Pradesh,Basti,Basti,272151,M,21,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Allahabad,Allahabad,211003,M,77,0,1,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Allahabad,Soraon,211013,F,31,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Amethi,Tiloi,229135,M,6,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Balrampur,Balrampur,271201,F,21,0,1,0,0
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Bara Banki,Nawabganj,225204,F,0,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Bara Banki,Nawabganj,225204,M,49,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Budaun,Dataganj,243631,F,3,1,0,0,0
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Fatehpur,Bindki,212664,M,13,1,0,0,0
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Fatehpur,Fatehpur,212601,F,6,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Fatehpur,Fatehpur,212623,F,13,0,1,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Fatehpur,Fatehpur,212645,F,3,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Gonda,Colonelganj,271001,F,4,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Gonda,Colonelganj,271001,F,5,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Jaunpur,Shahganj,222113,F,2,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,272126,F,35,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560038,M,24,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560048,F,2,1,0,1,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560066,F,0,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560066,F,41,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560096,F,34,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560011,M,22,0,1,1,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560103,F,24,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560103,M,30,1,0,0,1
Canara Bank,Osiris Infotech Pvt. Ltd.,Rajasthan,Pali,Marwar Junction,306401,F,22,1,0,0,1
Canara Bank_New_657,Bloom Solutions Pvt Ltd,Assam,Kamrup Metro,Dispur,781022,M,34,1,0,0,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,Delhi,South Delhi,Hauz Khas,110062,F,34,0,1,0,1
Canara Bank_New_657,Compro Systems & Services,Gujarat,Valsad,Pardi,396193,F,23,0,1,0,1
Canara Bank_New_657,Compro Systems & Services,Jharkhand,Ranchi,Namkum,835221,M,9,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Ahmadnagar,Nevasa,414603,M,44,1,0,0,0
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Akola,Akola,444001,F,6,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Akola,Akola,444001,F,32,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Aurangabad,Aurangabad,431001,F,81,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Aurangabad,Aurangabad,431008,F,80,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Jalna,Jalna,431203,F,1,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Jalna,Jalna,431203,M,14,0,1,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Wardha,Wardha,442001,F,17,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Wardha,Wardha,442001,M,33,1,0,0,1
Canara Bank_New_657,HI-TECH CONTROLS,Bihar,Aurangabad,Nabinagar,824301,F,14,0,1,0,1
Canara Bank_New_657,HI-TECH CONTROLS,West Bengal,Nadia,Krishnagar - I,741102,F,5,2,0,0,2
Canara Bank_New_657,HI-TECH CONTROLS,West Bengal,Nadia,Krishnagar - I,741102,M,3,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Agra,Agra,282002,M,16,1,0,0,0
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Agra,Bah,283113,F,27,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Agra,Kiraoli,282001,M,33,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Agra,Kiraoli,282009,F,11,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Azamgarh,Phulpur,223222,F,26,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,10,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,14,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Basti,Basti,272001,F,64,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Basti,Basti,272001,F,65,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Etah,Aliganj,207001,F,12,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Etah,Aliganj,207125,M,5,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Fatehpur,Fatehpur,212664,F,2,0,1,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Gorakhpur,Sahjanwa,273008,F,32,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Hardoi,Hardoi,241125,F,24,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Jalaun,Kalpi,285203,F,7,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Lalitpur,Mahroni,284403,F,20,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Maharajganj,Nautanwa,273303,F,2,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Maharajganj,Nautanwa,273303,F,6,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Mirzapur,Chunar,231001,F,5,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Mirzapur,Chunar,231001,F,12,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Pratapgarh,Patti,230405,F,5,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Shamli,Shamli,247776,M,26,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Shamli,Shamli,247776,M,31,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Unnao,Safipur,209801,F,11,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,East Godavari,Tuni,533401,F,0,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520003,F,5,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520010,F,1,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520011,M,3,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Visakhapatnam,Pedagantyada,530044,M,0,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Visakhapatnam,Visakhapatnam (rural),530046,F,5,1,0,1,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Andhra Pradesh,Visakhapatnam,Visakhapatnam (rural),530046,M,10,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Bihar,Nalanda,Chandi,803108,F,2,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Karnataka,Ballari,Hagaribommanahalli,583102,F,4,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Karnataka,Kolar,Bangarapet,563114,F,2,0,1,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Karnataka,Kolar,Malur,563130,M,4,1,0,0,1
Canara Bank_New_657,MARS Telecom Systems Pvt Ltd,Karnataka,Tumakuru,Sira,572125,F,3,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Coimbatore,Coimbatore South,641044,F,30,1,0,1,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Coimbatore,Pollachi,642001,M,12,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Dindigul,Nilakkottai,624202,M,6,1,1,0,2
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Madurai,Melur,625110,M,34,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Ramanathapuram,Ramanathapuram,623533,M,9,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Tiruchirappalli,Thuraiyur,621010,F,10,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Vellore,Ambur,635802,M,30,0,1,0,1
Catholic Syrian Bank   ,CatholicSyrian Bank,Maharashtra,Mumbai Suburban,Kurla,400071,M,82,1,0,0,1
Central Bank of India,MANTRA SOFTTECH (INDIA) PVTLTD,Gujarat,Surat,Surat City,395010,M,28,0,1,0,0
Central Bank of India_New_650,IPS e Services Pvt Ltd,Bihar,Vaishali,Hajipur,844102,F,50,0,1,0,1
Central Bank of India_New_650,IPS e Services Pvt Ltd,Bihar,Vaishali,Lalganj,844117,F,3,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Ananthapuramu,Anantapur,515001,M,2,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Cuddapah,Proddatur,516360,F,4,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Cuddapah,Proddatur,516360,M,51,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Cuddapah,Yerraguntla,516289,F,2,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,East Godavari,Kakinada (urban),533001,F,19,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,East Godavari,Kakinada (urban),533001,M,1,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,East Godavari,Kakinada (urban),533001,M,5,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,East Godavari,Thallarevu,533461,F,1,2,0,0,2
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,East Godavari,Thallarevu,533461,M,0,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Krishna,Kankipadu,521151,M,51,1,0,1,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Krishna,Vijayawada (urban),520010,M,3,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Krishna,Vijayawada (urban),520013,F,1,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Visakhapatnam,Visakhapatnam (urban),530004,M,1,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Delhi,South West Delhi,Delhi Cantonment,110078,F,69,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Karnataka,Mysuru,Mysore,570024,F,3,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Madhya Pradesh,Indore,Indore,452001,F,10,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Madhya Pradesh,Indore,Indore,452001,F,49,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Madhya Pradesh,Indore,Indore,452007,F,17,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Madhya Pradesh,Indore,Indore,452010,F,33,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Tamil Nadu,Chennai,Chennai,600018,F,10,1,0,1,1
City Union Bank Limited        ,CityUnion Bank Limited,Tamil Nadu,Krishnagiri,Hosur,635110,F,2,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Telangana,Hyderabad,Amberpet,500013,F,38,1,0,1,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Chennai,Chennai,600078,M,80,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Coimbatore,Coimbatore South,641041,F,65,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Kancheepuram,Alandur,600044,M,7,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Kancheepuram,Maduranthakam,603313,F,4,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Kancheepuram,Maduranthakam,603313,F,5,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Thiruvarur,Nannilam,610105,F,1,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Tiruvallur,Ambattur,600107,F,1,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Tiruvallur,Ambattur,600107,F,2,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Tiruvallur,Ambattur,600107,M,4,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Tiruvallur,Ambattur,600107,M,6,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Vellore,Vellore,632012,F,1,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,0,2,0,0,2
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,1,5,0,0,5
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,3,2,0,0,2
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,4,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,5,2,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,6,2,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,7,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Diglipur,744202,F,19,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,North And Middle Andaman,Mayabunder,744204,F,2,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744101,F,25,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744102,F,47,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744103,F,22,1,0,1,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744103,F,43,1,0,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744105,F,1,0,1,0,1
Civil Supplies - A&N Islands,INDIA,Andaman and Nicobar Islands,South Andaman,Port Blair,744106,F,7,1,0,0,1
Commissioner Nagaland,ADC Tizit,Nagaland,Mon,Tizit,798602,F,19,1,0,0,1
Commissioner Nagaland,ADC Tizit,Nagaland,Mon,Tizit,798602,F,21,1,0,0,1
Commissioner Nagaland,ADC Tizit,Nagaland,Mon,Tizit,798602,M,11,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,5,2,0,0,2
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,7,2,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,11,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,27,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,40,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,59,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,F,66,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,M,5,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,M,6,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,M,7,1,0,0,1
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,M,9,2,0,0,2
Commissioner Nagaland,DC Tuensang,Nagaland,Tuensang,Noklak,798626,M,10,1,0,0,1
Commissioner Nagaland,DC Wokha,Nagaland,Wokha,Wokha Sadar,797111,M,12,1,0,0,1
Commissioner Nagaland,DC Zunheboto,Nagaland,Zunheboto,Aghunato,798620,F,33,1,0,0,1
Commissioner Nagaland,DC Zunheboto,Nagaland,Zunheboto,Aghunato,798620,F,59,1,0,0,1
Commissioner Nagaland,DC Zunheboto,Nagaland,Zunheboto,Suruhuto,798620,M,17,1,0,0,1
Commissioner Nagaland,SDO Wakching,Nagaland,Mon,Wakching,798622,M,21,1,0,0,1
Corporation Bank,77 Infosystems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520001,F,13,1,0,0,1
Corporation Bank,77 Infosystems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520001,M,6,1,0,0,1
Corporation Bank,77 Infosystems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520001,M,10,1,0,0,1
Corporation Bank,77 Infosystems Pvt Ltd,Andhra Pradesh,Krishna,Vijayawada (urban),520012,F,0,1,0,1,1
Corporation Bank,Bloom Solutions Pvt Ltd,Assam,Kamrup Metro,Guwahati,781021,M,40,1,0,1,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Bihar,Muzaffarpur,Minapur,843117,F,57,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Chhattisgarh,Janjgir-champa,Janjgir,495559,F,0,0,1,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Haryana,Hisar,Hisar,125001,F,0,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Jharkhand,Dhanbad,Govindpur,828309,F,20,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Ahmadnagar,Nagar,414001,F,40,1,0,1,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Mumbai City,Mumbai City,400003,F,3,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Mumbai City,Mumbai City,400006,F,9,0,1,1,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Mumbai City,Mumbai City,400022,F,3,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Mumbai Suburban,Kurla,400043,M,1,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Mumbai Suburban,Kurla,400071,M,3,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Pune,Baramati,413102,F,2,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Maharashtra,Thane,Kalyan,421306,F,7,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Chittorgarh,Chittorgarh,312001,M,13,0,1,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Jaipur,Jaipur,302002,M,2,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Jaipur,Jaipur,302002,M,5,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Jaipur,Jaipur,302020,M,9,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Jodhpur,Jodhpur,342304,F,12,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Jodhpur,Jodhpur,342304,M,57,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Kota,Ladpura,324009,F,8,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Kota,Ladpura,324009,F,36,1,0,1,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Rajasthan,Kota,Ladpura,324009,F,58,1,0,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Uttar Pradesh,Saharanpur,Nakur,247001,F,6,0,1,0,1
Corporation Bank,Kyros soft Tech Ltd,Karnataka,Bengaluru,Bangalore North,560073,M,8,0,1,0,1
Corporation Bank,Munish Kumar Bansal Contractor,Haryana,Jhajjar,Bahadurgarh,124507,F,28,1,0,0,0
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812001,F,9,0,1,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812001,M,9,0,1,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812001,M,25,1,0,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812002,F,4,1,0,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812002,F,10,1,0,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812005,F,7,1,0,0,1
Corporation Bank,Orion Security Solutions Private Ltd,Bihar,Bhagalpur,Jagdishpur,812005,F,47,1,0,0,1
Corporation Bank,TRANSACTION ANALYSTS INDIA PVT LTD,Tamil Nadu,Thanjavur,Thiruvaiyaru,613101,M,53,1,0,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Anini Circle,792101,F,3,1,0,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Anini Circle,792101,F,7,0,1,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Anini Circle,792101,M,12,0,1,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Anini Circle,792101,M,22,1,0,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Anini Circle,792101,M,23,1,0,0,1
DC Dibang Valley,Deptt. Of Economics & Statistics  Anini,Arunachal Pradesh,Dibang Valley,Mipi Circle,792101,F,17,1,0,0,1
DC East Kameng,DEPUTY DIRECTOR OF SCHOOL EDUCATION SEPPA,Arunachal Pradesh,East Kameng,Seppa Circle,790102,M,7,1,0,0,1
DC East Siang,DDSE Pasighat,Arunachal Pradesh,East Siang,Mebo Circle,791104,F,32,0,1,0,1
DC East Siang,DDSE Pasighat,Arunachal Pradesh,East Siang,Namsing,791104,F,9,0,1,0,1
DC East Siang,DDSE Pasighat,Arunachal Pradesh,East Siang,Namsing,791104,M,9,0,1,0,1
